Country or Area,Subgroup,Year,Unit,Value
France,Male 15+ yr,2001,Percent,57.7
France,Male 15+ yr,2000,Percent,56.9
France,Male 15+ yr,1999,Percent,55.9
France,Male 15+ yr,1998,Percent,55.8
France,Male 15+ yr,1997,Percent,55.7
France,Male 15+ yr,1996,Percent,56.2
France,Male 15+ yr,1995,Percent,56.3
France,Male 15+ yr,1994,Percent,55.9
France,Male 15+ yr,1993,Percent,57.1
France,Male 15+ yr,1992,Percent,58.6
France,Male 15+ yr,1991,Percent,59.5
Gabon,Female 15+ yr,2006,Percent,49.8
Gabon,Female 15+ yr,2005,Percent,50
Gabon,Female 15+ yr,2004,Percent,49.8
Gabon,Female 15+ yr,2003,Percent,49.2
Gabon,Female 15+ yr,2002,Percent,49.2
Gabon,Female 15+ yr,2001,Percent,49.7
Gabon,Female 15+ yr,2000,Percent,49.7
Gabon,Female 15+ yr,1999,Percent,49.4
Gabon,Female 15+ yr,1998,Percent,50.4
Gabon,Female 15+ yr,1997,Percent,50.7
Gabon,Female 15+ yr,1996,Percent,50.8
Gabon,Female 15+ yr,1995,Percent,51.1
Gabon,Female 15+ yr,1994,Percent,51
Gabon,Female 15+ yr,1993,Percent,51
Gabon,Female 15+ yr,1992,Percent,50.6
Gabon,Female 15+ yr,1991,Percent,51.2
Gabon,Male 15+ yr,2006,Percent,68.7
Gabon,Male 15+ yr,2005,Percent,68.8
Gabon,Male 15+ yr,2004,Percent,68.6
Gabon,Male 15+ yr,2003,Percent,69.3
Gabon,Male 15+ yr,2002,Percent,68.4
Gabon,Male 15+ yr,2001,Percent,69
Gabon,Male 15+ yr,2000,Percent,68.7
Gabon,Male 15+ yr,1999,Percent,68.3
Gabon,Male 15+ yr,1998,Percent,68.6
Gabon,Male 15+ yr,1997,Percent,68.8
Gabon,Male 15+ yr,1996,Percent,68.6
Gabon,Male 15+ yr,1995,Percent,69.1
Gabon,Male 15+ yr,1994,Percent,69.6
Gabon,Male 15+ yr,1993,Percent,69.7
Gabon,Male 15+ yr,1992,Percent,69.3
Gabon,Male 15+ yr,1991,Percent,69.8
Gambia The,Female 15+ yr,2006,Percent,54.3
Gambia The,Female 15+ yr,2005,Percent,54.4
Gambia The,Female 15+ yr,2004,Percent,54.6
Gambia The,Female 15+ yr,2003,Percent,54.4
Gambia The,Female 15+ yr,2002,Percent,54.4
Gambia The,Female 15+ yr,2001,Percent,55
Gambia The,Female 15+ yr,2000,Percent,55.1
Gambia The,Female 15+ yr,1999,Percent,55.5
Gambia The,Female 15+ yr,1998,Percent,55.8
Gambia The,Female 15+ yr,1997,Percent,56
Gambia The,Female 15+ yr,1996,Percent,56.3
Gambia The,Female 15+ yr,1995,Percent,56.2
Gambia The,Female 15+ yr,1994,Percent,56.7
Gambia The,Female 15+ yr,1993,Percent,57
Gambia The,Female 15+ yr,1992,Percent,57.1
Gambia The,Female 15+ yr,1991,Percent,57.2
Gambia The,Male 15+ yr,2006,Percent,78.7
Gambia The,Male 15+ yr,2005,Percent,78.7
Gambia The,Male 15+ yr,2004,Percent,78.9
Gambia The,Male 15+ yr,2003,Percent,78.9
Gambia The,Male 15+ yr,2002,Percent,79.1
Gambia The,Male 15+ yr,2001,Percent,78.9
Gambia The,Male 15+ yr,2000,Percent,78.5
Gambia The,Male 15+ yr,1999,Percent,78.8
Gambia The,Male 15+ yr,1998,Percent,79.2
Gambia The,Male 15+ yr,1997,Percent,79.2
Gambia The,Male 15+ yr,1996,Percent,79.5
Gambia The,Male 15+ yr,1995,Percent,79
Gambia The,Male 15+ yr,1994,Percent,79.2
Gambia The,Male 15+ yr,1993,Percent,79
Gambia The,Male 15+ yr,1992,Percent,78.9
Gambia The,Male 15+ yr,1991,Percent,78.4
Georgia,Female 15+ yr,2006,Percent,43
Georgia,Female 15+ yr,2005,Percent,43.7
Georgia,Female 15+ yr,2004,Percent,45.1
Georgia,Female 15+ yr,2003,Percent,50.3
Georgia,Female 15+ yr,2002,Percent,49.3
Georgia,Female 15+ yr,2001,Percent,51.5
Georgia,Female 15+ yr,2000,Percent,49
Georgia,Female 15+ yr,1999,Percent,50.8
Georgia,Female 15+ yr,1998,Percent,51.6
Georgia,Female 15+ yr,1997,Percent,54.1
Georgia,Female 15+ yr,1996,Percent,55.4
Georgia,Female 15+ yr,1995,Percent,56.2
Georgia,Female 15+ yr,1994,Percent,57
Georgia,Female 15+ yr,1993,Percent,57.9
Georgia,Female 15+ yr,1992,Percent,58.6
Georgia,Female 15+ yr,1991,Percent,59.1
Georgia,Male 15+ yr,2006,Percent,65
Georgia,Male 15+ yr,2005,Percent,65.1
Georgia,Male 15+ yr,2004,Percent,66.1
Georgia,Male 15+ yr,2003,Percent,66.2
Georgia,Male 15+ yr,2002,Percent,63.5
Georgia,Male 15+ yr,2001,Percent,66.9
Georgia,Male 15+ yr,2000,Percent,65.8
Georgia,Male 15+ yr,1999,Percent,63.8
Georgia,Male 15+ yr,1998,Percent,63.3
Georgia,Male 15+ yr,1997,Percent,64.5
Georgia,Male 15+ yr,1996,Percent,63.9
Georgia,Male 15+ yr,1995,Percent,62.6
Georgia,Male 15+ yr,1994,Percent,62.8
Georgia,Male 15+ yr,1993,Percent,62.2
Georgia,Male 15+ yr,1992,Percent,62.1
Georgia,Male 15+ yr,1991,Percent,62
Germany,Female 15+ yr,2006,Percent,45.7
Germany,Female 15+ yr,2005,Percent,45.3
Germany,Female 15+ yr,2004,Percent,45.4
Germany,Female 15+ yr,2003,Percent,45.1
Germany,Female 15+ yr,2002,Percent,45.4
Germany,Female 15+ yr,2001,Percent,45.6
Germany,Female 15+ yr,2000,Percent,45.2
Germany,Female 15+ yr,1999,Percent,44.8
Germany,Female 15+ yr,1998,Percent,44
Germany,Female 15+ yr,1997,Percent,43.3
Germany,Female 15+ yr,1996,Percent,43.3
Germany,Female 15+ yr,1995,Percent,43.2
Germany,Female 15+ yr,1994,Percent,42.6
Germany,Female 15+ yr,1993,Percent,43
Germany,Female 15+ yr,1992,Percent,43.7
Germany,Female 15+ yr,1991,Percent,44.5
Germany,Male 15+ yr,2006,Percent,58
Germany,Male 15+ yr,2005,Percent,58.2
Germany,Male 15+ yr,2004,Percent,59
Germany,Male 15+ yr,2003,Percent,59.4
Germany,Male 15+ yr,2002,Percent,60.9
Germany,Male 15+ yr,2001,Percent,62.3
Germany,Male 15+ yr,2000,Percent,62.9
Germany,Male 15+ yr,1999,Percent,63
Germany,Male 15+ yr,1998,Percent,63.4
Germany,Male 15+ yr,1997,Percent,62.9
Germany,Male 15+ yr,1996,Percent,63.6
Germany,Male 15+ yr,1995,Percent,64.5
Germany,Male 15+ yr,1994,Percent,65
Germany,Male 15+ yr,1993,Percent,65.9
Germany,Male 15+ yr,1992,Percent,67.5
Germany,Male 15+ yr,1991,Percent,68.9
Ghana,Female 15+ yr,2006,Percent,62.8
Ghana,Female 15+ yr,2005,Percent,62.9
Ghana,Female 15+ yr,2004,Percent,63.1
Ghana,Female 15+ yr,2003,Percent,63.2
Ghana,Female 15+ yr,2002,Percent,63.6
Ghana,Female 15+ yr,2001,Percent,64
Ghana,Female 15+ yr,2000,Percent,64.4
Ghana,Female 15+ yr,1999,Percent,64.8
Ghana,Female 15+ yr,1998,Percent,68.4
Ghana,Female 15+ yr,1997,Percent,68.5
Ghana,Female 15+ yr,1996,Percent,68.8
Ghana,Female 15+ yr,1995,Percent,70
Ghana,Female 15+ yr,1994,Percent,70.7
Ghana,Female 15+ yr,1993,Percent,71.4
Ghana,Female 15+ yr,1992,Percent,69.3
Ghana,Female 15+ yr,1991,Percent,69.5
Ghana,Male 15+ yr,2006,Percent,68.5
Ghana,Male 15+ yr,2005,Percent,68.5
Ghana,Male 15+ yr,2004,Percent,68.6
Ghana,Male 15+ yr,2003,Percent,68.7
Ghana,Male 15+ yr,2002,Percent,69
Ghana,Male 15+ yr,2001,Percent,69.2
Ghana,Male 15+ yr,2000,Percent,69.2
Ghana,Male 15+ yr,1999,Percent,69.6
Ghana,Male 15+ yr,1998,Percent,73.3
Ghana,Male 15+ yr,1997,Percent,73.3
Ghana,Male 15+ yr,1996,Percent,74
Ghana,Male 15+ yr,1995,Percent,75
Ghana,Male 15+ yr,1994,Percent,75.6
Ghana,Male 15+ yr,1993,Percent,75.9
Ghana,Male 15+ yr,1992,Percent,74.4
Ghana,Male 15+ yr,1991,Percent,74.5
Greece,Female 15+ yr,2006,Percent,38.3
Greece,Female 15+ yr,2005,Percent,36.8
Greece,Female 15+ yr,2004,Percent,35.9
Greece,Female 15+ yr,2003,Percent,35.2
Greece,Female 15+ yr,2002,Percent,34.3
Greece,Female 15+ yr,2001,Percent,33.5
Greece,Female 15+ yr,2000,Percent,33.7
Greece,Female 15+ yr,1999,Percent,33.3
Greece,Female 15+ yr,1998,Percent,33.1
Greece,Female 15+ yr,1997,Percent,32.4
Greece,Female 15+ yr,1996,Percent,32.1
Greece,Female 15+ yr,1995,Percent,31.6
Greece,Female 15+ yr,1994,Percent,31.1
Greece,Female 15+ yr,1993,Percent,30.4
Greece,Female 15+ yr,1992,Percent,30.7
Greece,Female 15+ yr,1991,Percent,29.6
Greece,Male 15+ yr,2006,Percent,61.1
Greece,Male 15+ yr,2005,Percent,61.1
Greece,Male 15+ yr,2004,Percent,60.8
Greece,Male 15+ yr,2003,Percent,61
Greece,Male 15+ yr,2002,Percent,60.3
Greece,Male 15+ yr,2001,Percent,60
Greece,Male 15+ yr,2000,Percent,60.4
Greece,Male 15+ yr,1999,Percent,60.4
Greece,Male 15+ yr,1998,Percent,61
Greece,Male 15+ yr,1997,Percent,61.4
Greece,Male 15+ yr,1996,Percent,62
Greece,Male 15+ yr,1995,Percent,61.9
Greece,Male 15+ yr,1994,Percent,62
Greece,Male 15+ yr,1993,Percent,61.7
Greece,Male 15+ yr,1992,Percent,62.7
Greece,Male 15+ yr,1991,Percent,62.7
Guadeloupe,Female 15+ yr,2006,Percent,41.9
Guadeloupe,Female 15+ yr,2005,Percent,41.4
Guadeloupe,Female 15+ yr,2004,Percent,42.2
Guadeloupe,Female 15+ yr,2003,Percent,40.1
Guadeloupe,Female 15+ yr,2002,Percent,41.1
Guadeloupe,Female 15+ yr,2001,Percent,39.8
Guadeloupe,Female 15+ yr,2000,Percent,41.7
Guadeloupe,Female 15+ yr,1999,Percent,38.5
Guadeloupe,Female 15+ yr,1998,Percent,37.5
Guadeloupe,Female 15+ yr,1997,Percent,37.9
Guadeloupe,Female 15+ yr,1996,Percent,38
Guadeloupe,Female 15+ yr,1995,Percent,39.8
Guadeloupe,Female 15+ yr,1994,Percent,38
Guadeloupe,Female 15+ yr,1993,Percent,37.5
Guadeloupe,Female 15+ yr,1992,Percent,39
Guadeloupe,Female 15+ yr,1991,Percent,38.8
Guadeloupe,Male 15+ yr,2006,Percent,55
Guadeloupe,Male 15+ yr,2005,Percent,54.8
Guadeloupe,Male 15+ yr,2004,Percent,55.8
Guadeloupe,Male 15+ yr,2003,Percent,54.8
Guadeloupe,Male 15+ yr,2002,Percent,55.7
Guadeloupe,Male 15+ yr,2001,Percent,54.7
Guadeloupe,Male 15+ yr,2000,Percent,55.8
Guadeloupe,Male 15+ yr,1999,Percent,53.5
Guadeloupe,Male 15+ yr,1998,Percent,53.2
Guadeloupe,Male 15+ yr,1997,Percent,54.2
Guadeloupe,Male 15+ yr,1996,Percent,54.3
Guadeloupe,Male 15+ yr,1995,Percent,56.3
Guadeloupe,Male 15+ yr,1994,Percent,54.6
Guadeloupe,Male 15+ yr,1993,Percent,54.3
Guadeloupe,Male 15+ yr,1992,Percent,55.6
Guadeloupe,Male 15+ yr,1991,Percent,55.3
Guatemala,Female 15+ yr,2006,Percent,32.5
Guatemala,Female 15+ yr,2005,Percent,32.3
Guatemala,Female 15+ yr,2004,Percent,32.1
Guatemala,Female 15+ yr,2003,Percent,31.7
Guatemala,Female 15+ yr,2002,Percent,31.9
Guatemala,Female 15+ yr,2001,Percent,32.1
Guatemala,Female 15+ yr,2000,Percent,32.6
Guatemala,Female 15+ yr,1999,Percent,32.2
Guatemala,Female 15+ yr,1998,Percent,32.2
Guatemala,Female 15+ yr,1997,Percent,32.1
Guatemala,Female 15+ yr,1996,Percent,31
Guatemala,Female 15+ yr,1995,Percent,31.1
Guatemala,Female 15+ yr,1994,Percent,30.9
Guatemala,Female 15+ yr,1993,Percent,30.7
Guatemala,Female 15+ yr,1992,Percent,29.9
Guatemala,Female 15+ yr,1991,Percent,29.1
Guatemala,Male 15+ yr,2006,Percent,80.4
Guatemala,Male 15+ yr,2005,Percent,80.5
Guatemala,Male 15+ yr,2004,Percent,80.5
Guatemala,Male 15+ yr,2003,Percent,80.9
Guatemala,Male 15+ yr,2002,Percent,81.1
Guatemala,Male 15+ yr,2001,Percent,81.6
Guatemala,Male 15+ yr,2000,Percent,82.2
Guatemala,Male 15+ yr,1999,Percent,81.8
Guatemala,Male 15+ yr,1998,Percent,82
Guatemala,Male 15+ yr,1997,Percent,82.3
Guatemala,Male 15+ yr,1996,Percent,81
Guatemala,Male 15+ yr,1995,Percent,81.3
Guatemala,Male 15+ yr,1994,Percent,81.3
Guatemala,Male 15+ yr,1993,Percent,83.9
Guatemala,Male 15+ yr,1992,Percent,85.1
Guatemala,Male 15+ yr,1991,Percent,86.3
Guinea,Female 15+ yr,2006,Percent,76.8
Guinea,Female 15+ yr,2005,Percent,76.8
Guinea,Female 15+ yr,2004,Percent,76.8
Guinea,Female 15+ yr,2003,Percent,76.8
Guinea,Female 15+ yr,2002,Percent,76.9
Guinea,Female 15+ yr,2001,Percent,77
Guinea,Female 15+ yr,2000,Percent,77
Guinea,Female 15+ yr,1999,Percent,77.1
Guinea,Female 15+ yr,1998,Percent,77.2
Guinea,Female 15+ yr,1997,Percent,77.2
Guinea,Female 15+ yr,1996,Percent,77.2
Guinea,Female 15+ yr,1995,Percent,77.3
Guinea,Female 15+ yr,1994,Percent,77.2
Guinea,Female 15+ yr,1993,Percent,76.9
Guinea,Female 15+ yr,1992,Percent,76.7
Guinea,Female 15+ yr,1991,Percent,76.6
Guinea,Male 15+ yr,2006,Percent,85.1
Guinea,Male 15+ yr,2005,Percent,85.4
Guinea,Male 15+ yr,2004,Percent,85.6
Guinea,Male 15+ yr,2003,Percent,86.3
Guinea,Male 15+ yr,2002,Percent,86.3
Guinea,Male 15+ yr,2001,Percent,86.5
Guinea,Male 15+ yr,2000,Percent,86.6
Guinea,Male 15+ yr,1999,Percent,86.6
Guinea,Male 15+ yr,1998,Percent,86.7
Guinea,Male 15+ yr,1997,Percent,87
Guinea,Male 15+ yr,1996,Percent,87.3
Guinea,Male 15+ yr,1995,Percent,87.4
Guinea,Male 15+ yr,1994,Percent,87.6
Guinea,Male 15+ yr,1993,Percent,87.6
Guinea,Male 15+ yr,1992,Percent,87.5
Guinea,Male 15+ yr,1991,Percent,87.3
Guinea-Bissau,Female 15+ yr,2006,Percent,55.3
Guinea-Bissau,Female 15+ yr,2005,Percent,55.3
Guinea-Bissau,Female 15+ yr,2004,Percent,55.1
Guinea-Bissau,Female 15+ yr,2003,Percent,55.7
Guinea-Bissau,Female 15+ yr,2002,Percent,55.1
Guinea-Bissau,Female 15+ yr,2001,Percent,55.1
Guinea-Bissau,Female 15+ yr,2000,Percent,55.3
Guinea-Bissau,Female 15+ yr,1999,Percent,55.1
Guinea-Bissau,Female 15+ yr,1998,Percent,53.3
Guinea-Bissau,Female 15+ yr,1997,Percent,54.2
Guinea-Bissau,Female 15+ yr,1996,Percent,54
Guinea-Bissau,Female 15+ yr,1995,Percent,53.9
Guinea-Bissau,Female 15+ yr,1994,Percent,53.7
Guinea-Bissau,Female 15+ yr,1993,Percent,53.4
Guinea-Bissau,Female 15+ yr,1992,Percent,53.2
Guinea-Bissau,Female 15+ yr,1991,Percent,53.1
Guinea-Bissau,Male 15+ yr,2006,Percent,83.4
Guinea-Bissau,Male 15+ yr,2005,Percent,83.4
Guinea-Bissau,Male 15+ yr,2004,Percent,83.3
Guinea-Bissau,Male 15+ yr,2003,Percent,83.8
Guinea-Bissau,Male 15+ yr,2002,Percent,83.1
Guinea-Bissau,Male 15+ yr,2001,Percent,82.9
Guinea-Bissau,Male 15+ yr,2000,Percent,83.3
Guinea-Bissau,Male 15+ yr,1999,Percent,83.5
Guinea-Bissau,Male 15+ yr,1998,Percent,81.3
Guinea-Bissau,Male 15+ yr,1997,Percent,81.5
Guinea-Bissau,Male 15+ yr,1996,Percent,81.5
Guinea-Bissau,Male 15+ yr,1995,Percent,82
Guinea-Bissau,Male 15+ yr,1994,Percent,82
Guinea-Bissau,Male 15+ yr,1993,Percent,81.9
Guinea-Bissau,Male 15+ yr,1992,Percent,81.8
Guinea-Bissau,Male 15+ yr,1991,Percent,81.9
Guyana,Female 15+ yr,2006,Percent,37.9
Guyana,Female 15+ yr,2005,Percent,37.3
Guyana,Female 15+ yr,2004,Percent,37.3
Guyana,Female 15+ yr,2003,Percent,36.8
Guyana,Female 15+ yr,2002,Percent,36.8
Guyana,Female 15+ yr,2001,Percent,36.8
Guyana,Female 15+ yr,2000,Percent,36
Guyana,Female 15+ yr,1999,Percent,35.9
Guyana,Female 15+ yr,1998,Percent,35.3
Guyana,Female 15+ yr,1997,Percent,34.8
Guyana,Female 15+ yr,1996,Percent,34
Guyana,Female 15+ yr,1995,Percent,33.4
Guyana,Female 15+ yr,1994,Percent,32.9
Guyana,Female 15+ yr,1993,Percent,32.2
Guyana,Female 15+ yr,1992,Percent,31.3
Guyana,Female 15+ yr,1991,Percent,30.8
Guyana,Male 15+ yr,2006,Percent,77.7
Guyana,Male 15+ yr,2005,Percent,76.9
Guyana,Male 15+ yr,2004,Percent,77.1
Guyana,Male 15+ yr,2003,Percent,76.7
Guyana,Male 15+ yr,2002,Percent,76.3
Guyana,Male 15+ yr,2001,Percent,75.9
Guyana,Male 15+ yr,2000,Percent,75.5
Guyana,Male 15+ yr,1999,Percent,75
Guyana,Male 15+ yr,1998,Percent,74.5
Guyana,Male 15+ yr,1997,Percent,74
Guyana,Male 15+ yr,1996,Percent,74.2
Guyana,Male 15+ yr,1995,Percent,74.5
Guyana,Male 15+ yr,1994,Percent,74.2
Guyana,Male 15+ yr,1993,Percent,74
Guyana,Male 15+ yr,1992,Percent,74.2
Guyana,Male 15+ yr,1991,Percent,74.7
Haiti,Female 15+ yr,2006,Percent,51.2
Haiti,Female 15+ yr,2005,Percent,50.6
Haiti,Female 15+ yr,2004,Percent,49.8
Haiti,Female 15+ yr,2003,Percent,49.6
Haiti,Female 15+ yr,2002,Percent,49.4
Haiti,Female 15+ yr,2001,Percent,49.4
Haiti,Female 15+ yr,2000,Percent,49.8
Haiti,Female 15+ yr,1999,Percent,50.1
Haiti,Female 15+ yr,1998,Percent,42.8
Haiti,Female 15+ yr,1997,Percent,42.9
Haiti,Female 15+ yr,1996,Percent,43.2
Haiti,Female 15+ yr,1995,Percent,42.7
Haiti,Female 15+ yr,1994,Percent,41.1
Haiti,Female 15+ yr,1993,Percent,43
Haiti,Female 15+ yr,1992,Percent,43.8
Haiti,Female 15+ yr,1991,Percent,45.6
Haiti,Male 15+ yr,2006,Percent,78.7
Haiti,Male 15+ yr,2005,Percent,78.1
Haiti,Male 15+ yr,2004,Percent,77.3
Haiti,Male 15+ yr,2003,Percent,77.8
Haiti,Male 15+ yr,2002,Percent,77.5
Haiti,Male 15+ yr,2001,Percent,77.4
Haiti,Male 15+ yr,2000,Percent,77.7
Haiti,Male 15+ yr,1999,Percent,78
Haiti,Male 15+ yr,1998,Percent,75.4
Haiti,Male 15+ yr,1997,Percent,75.8
Haiti,Male 15+ yr,1996,Percent,76.5
Haiti,Male 15+ yr,1995,Percent,76.4
Haiti,Male 15+ yr,1994,Percent,73
Haiti,Male 15+ yr,1993,Percent,74.3
Haiti,Male 15+ yr,1992,Percent,74.8
Haiti,Male 15+ yr,1991,Percent,74.9
Honduras,Female 15+ yr,2006,Percent,52
Honduras,Female 15+ yr,2005,Percent,50.5
Honduras,Female 15+ yr,2004,Percent,47.7
Honduras,Female 15+ yr,2003,Percent,41.2
Honduras,Female 15+ yr,2002,Percent,41.8
Honduras,Female 15+ yr,2001,Percent,41.6
Honduras,Female 15+ yr,2000,Percent,42.8
Honduras,Female 15+ yr,1999,Percent,44.3
Honduras,Female 15+ yr,1998,Percent,40.6
Honduras,Female 15+ yr,1997,Percent,39.3
Honduras,Female 15+ yr,1996,Percent,38.3
Honduras,Female 15+ yr,1995,Percent,33.9
Honduras,Female 15+ yr,1994,Percent,33.8
Honduras,Female 15+ yr,1993,Percent,33.9
Honduras,Female 15+ yr,1992,Percent,34
Honduras,Female 15+ yr,1991,Percent,31.6
Honduras,Male 15+ yr,2006,Percent,85.9
Honduras,Male 15+ yr,2005,Percent,85.8
Honduras,Male 15+ yr,2004,Percent,84.4
Honduras,Male 15+ yr,2003,Percent,83.5
Honduras,Male 15+ yr,2002,Percent,84.4
Honduras,Male 15+ yr,2001,Percent,83.9
Honduras,Male 15+ yr,2000,Percent,84.6
Honduras,Male 15+ yr,1999,Percent,85.5
Honduras,Male 15+ yr,1998,Percent,85.7
Honduras,Male 15+ yr,1997,Percent,85.9
Honduras,Male 15+ yr,1996,Percent,84.8
Honduras,Male 15+ yr,1995,Percent,85.3
Honduras,Male 15+ yr,1994,Percent,85
Honduras,Male 15+ yr,1993,Percent,84.6
Honduras,Male 15+ yr,1992,Percent,84
Honduras,Male 15+ yr,1991,Percent,83.3
Hong Kong SAR,Female 15+ yr,2006,Percent,51.4
Hong Kong SAR,Female 15+ yr,2005,Percent,50.9
Hong Kong SAR,Female 15+ yr,2004,Percent,49.6
Hong Kong SAR,Female 15+ yr,2003,Percent,48.3
Hong Kong SAR,Female 15+ yr,2002,Percent,48.6
Hong Kong SAR,Female 15+ yr,2001,Percent,48.4
Hong Kong SAR,Female 15+ yr,2000,Percent,47.5
Hong Kong SAR,Female 15+ yr,1999,Percent,46.4
Hong Kong SAR,Female 15+ yr,1998,Percent,46.5
Hong Kong SAR,Female 15+ yr,1997,Percent,46.9
Hong Kong SAR,Female 15+ yr,1996,Percent,46.5
Hong Kong SAR,Female 15+ yr,1995,Percent,46
Hong Kong SAR,Female 15+ yr,1994,Percent,45.8
Hong Kong SAR,Female 15+ yr,1993,Percent,45.3
Hong Kong SAR,Female 15+ yr,1992,Percent,45.9
Hong Kong SAR,Female 15+ yr,1991,Percent,47.3
Hong Kong SAR,Male 15+ yr,2006,Percent,66.1
Hong Kong SAR,Male 15+ yr,2005,Percent,66.1
Hong Kong SAR,Male 15+ yr,2004,Percent,65.7
Hong Kong SAR,Male 15+ yr,2003,Percent,65.4
Hong Kong SAR,Male 15+ yr,2002,Percent,66.2
Hong Kong SAR,Male 15+ yr,2001,Percent,68.3
Hong Kong SAR,Male 15+ yr,2000,Percent,69.3
Hong Kong SAR,Male 15+ yr,1999,Percent,68.8
Hong Kong SAR,Male 15+ yr,1998,Percent,70.8
Hong Kong SAR,Male 15+ yr,1997,Percent,73.3
Hong Kong SAR,Male 15+ yr,1996,Percent,73.2
Hong Kong SAR,Male 15+ yr,1995,Percent,73.7
Hong Kong SAR,Male 15+ yr,1994,Percent,75.2
Hong Kong SAR,Male 15+ yr,1993,Percent,76.2
Hong Kong SAR,Male 15+ yr,1992,Percent,76.7
Hong Kong SAR,Male 15+ yr,1991,Percent,77.6
Hungary,Female 15+ yr,2006,Percent,39.3
Hungary,Female 15+ yr,2005,Percent,39
Hungary,Female 15+ yr,2004,Percent,39.5
Hungary,Female 15+ yr,2003,Percent,40.4
Hungary,Female 15+ yr,2002,Percent,39.5
Hungary,Female 15+ yr,2001,Percent,39.5
Hungary,Female 15+ yr,2000,Percent,39.5
Hungary,Female 15+ yr,1999,Percent,38.7
Hungary,Female 15+ yr,1998,Percent,37.5
Hungary,Female 15+ yr,1997,Percent,36.3
Hungary,Female 15+ yr,1996,Percent,36.6
Hungary,Female 15+ yr,1995,Percent,37.1
Hungary,Female 15+ yr,1994,Percent,39
Hungary,Female 15+ yr,1993,Percent,40.3
Hungary,Female 15+ yr,1992,Percent,43.1
Hungary,Female 15+ yr,1991,Percent,42
Hungary,Male 15+ yr,2006,Percent,52.9
Hungary,Male 15+ yr,2005,Percent,53.8
Hungary,Male 15+ yr,2004,Percent,54.4
Hungary,Male 15+ yr,2003,Percent,55.3
Hungary,Male 15+ yr,2002,Percent,54.8
Hungary,Male 15+ yr,2001,Percent,54.8
Hungary,Male 15+ yr,2000,Percent,54.7
Hungary,Male 15+ yr,1999,Percent,54.1
Hungary,Male 15+ yr,1998,Percent,52.4
Hungary,Male 15+ yr,1997,Percent,52.6
Hungary,Male 15+ yr,1996,Percent,52.6
Hungary,Male 15+ yr,1995,Percent,52.8
Hungary,Male 15+ yr,1994,Percent,52.3
Hungary,Male 15+ yr,1993,Percent,52.8
Hungary,Male 15+ yr,1992,Percent,56.5
Hungary,Male 15+ yr,1991,Percent,56.5
Iceland,Female 15+ yr,2006,Percent,68.8
Iceland,Female 15+ yr,2005,Percent,69.1
Iceland,Female 15+ yr,2004,Percent,68.8
Iceland,Female 15+ yr,2003,Percent,68.2
Iceland,Female 15+ yr,2002,Percent,68.6
Iceland,Female 15+ yr,2001,Percent,69.6
Iceland,Female 15+ yr,2000,Percent,69.5
Iceland,Female 15+ yr,1999,Percent,69.3
Iceland,Female 15+ yr,1998,Percent,67.9
Iceland,Female 15+ yr,1997,Percent,65.6
Iceland,Female 15+ yr,1996,Percent,66.6
Iceland,Female 15+ yr,1995,Percent,66.9
Iceland,Female 15+ yr,1994,Percent,65.5
Iceland,Female 15+ yr,1993,Percent,65
Iceland,Female 15+ yr,1992,Percent,65.3
Iceland,Female 15+ yr,1991,Percent,65.6
Iceland,Male 15+ yr,2006,Percent,79.8
Iceland,Male 15+ yr,2005,Percent,79.8
Iceland,Male 15+ yr,2004,Percent,79.3
Iceland,Male 15+ yr,2003,Percent,77.3
Iceland,Male 15+ yr,2002,Percent,77.6
Iceland,Male 15+ yr,2001,Percent,79.8
Iceland,Male 15+ yr,2000,Percent,80.1
Iceland,Male 15+ yr,1999,Percent,80.3
Iceland,Male 15+ yr,1998,Percent,78.9
Iceland,Male 15+ yr,1997,Percent,77.1
Iceland,Male 15+ yr,1996,Percent,77.3
Iceland,Male 15+ yr,1995,Percent,77.2
Iceland,Male 15+ yr,1994,Percent,75.2
Iceland,Male 15+ yr,1993,Percent,75.6
Iceland,Male 15+ yr,1992,Percent,78.3
Iceland,Male 15+ yr,1991,Percent,79.3
India,Female 15+ yr,2006,Percent,32.2
India,Female 15+ yr,2005,Percent,32.2
India,Female 15+ yr,2004,Percent,32.2
India,Female 15+ yr,2003,Percent,33.3
India,Female 15+ yr,2002,Percent,32.8
India,Female 15+ yr,2001,Percent,32.6
India,Female 15+ yr,2000,Percent,32.7
India,Female 15+ yr,1999,Percent,33
India,Female 15+ yr,1998,Percent,33.2
India,Female 15+ yr,1997,Percent,33.3
India,Female 15+ yr,1996,Percent,33.6
India,Female 15+ yr,1995,Percent,33.7
India,Female 15+ yr,1994,Percent,34.4
India,Female 15+ yr,1993,Percent,34.3
India,Female 15+ yr,1992,Percent,34.3
India,Female 15+ yr,1991,Percent,34.7
India,Male 15+ yr,2006,Percent,77.7
India,Male 15+ yr,2005,Percent,77.9
India,Male 15+ yr,2004,Percent,78
India,Male 15+ yr,2003,Percent,78.5
India,Male 15+ yr,2002,Percent,78.5
India,Male 15+ yr,2001,Percent,78.7
India,Male 15+ yr,2000,Percent,79.3
India,Male 15+ yr,1999,Percent,80
India,Male 15+ yr,1998,Percent,79.9
India,Male 15+ yr,1997,Percent,79.6
India,Male 15+ yr,1996,Percent,79.8
India,Male 15+ yr,1995,Percent,79.8
India,Male 15+ yr,1994,Percent,81
